,Hour,Day,Month,Load,Pressure,Relative Humidity,Temperature
0,1,1,1,39.7,981.25,42.9,24.485
1,2,1,1,38.8,981.05,45.25,24.12
2,3,1,1,38.1,980.7,50.9,22.62
3,4,1,1,37.7,980.6,55.3,21.435
4,5,1,1,38.9,980.95,60.15,20.51
5,6,1,1,42.5,981.4,60.95,19.76
6,7,1,1,35.6,981.6,61.65,19.745
7,8,1,1,32.5,982.15,53.15,21.535
8,9,1,1,32.4,982.95,45.6,23.92
9,10,1,1,33.3,983.2,38.85,26.805
10,11,1,1,33.7,982.9,32.6,28.765
11,12,1,1,34.7,982.1,26.7,31.945
12,13,1,1,34.8,981.1,21.85,33.145
13,14,1,1,34.9,980.25,21.35,34.745
15,16,1,1,36.7,979.0,22.95,34.625
16,17,1,1,36.4,978.85,23.7,33.915
17,18,1,1,37.4,979.35,26.45,32.055
18,19,1,1,46.8,979.85,35.15,28.335
19,20,1,1,47.4,980.6,37.45,27.355
20,21,1,1,34.1,981.4,38.95,26.7
21,22,1,1,23.1,982.1,40.9,25.235
22,23,1,1,23.9,982.5,45.3,23.4
23,24,1,1,23.3,982.3,44.75,23.21
24,1,2,1,23.6,982.3,45.4,23.025
25,2,2,1,23.5,982.0,48.85,21.545
26,3,2,1,23.0,981.4,52.7,20.245
27,4,2,1,23.3,981.05,51.75,19.905
28,5,2,1,24.0,980.9,50.35,19.77
29,6,2,1,24.4,981.3,47.1,20.295
30,7,2,1,24.0,981.85,52.5,19.32
31,8,2,1,24.1,982.75,60.65,20.04
34,11,2,1,9.2,983.6,27.9,28.505
35,12,2,1,9.5,982.75,25.8,30.64
36,13,2,1,9.7,981.85,24.8,31.51
38,15,2,1,9.8,979.05,20.25,34.665
39,16,2,1,10.0,978.3,19.85,34.585
40,17,2,1,10.5,978.15,20.6,33.94
41,18,2,1,11.3,978.35,22.7,31.96
42,19,2,1,34.2,978.75,29.35,27.84
43,20,2,1,31.8,979.4,32.55,25.9
44,21,2,1,33.2,980.05,33.7,25.705
45,22,2,1,31.3,980.75,35.55,24.87
46,23,2,1,31.1,980.8,36.9,24.605
47,24,2,1,30.8,980.75,37.75,24.085
48,1,3,1,28.0,980.4,39.6,23.365
49,2,3,1,27.2,979.95,41.45,22.835
50,3,3,1,26.6,979.7,46.85,20.96
51,4,3,1,26.0,979.6,47.25,20.91
52,5,3,1,26.0,979.75,42.95,20.53
53,6,3,1,26.4,980.2,48.5,19.47
54,7,3,1,24.8,980.85,47.45,19.245
55,8,3,1,23.7,981.6,48.15,20.2
56,9,3,1,19.1,982.45,43.85,25.635
57,10,3,1,30.6,982.6,31.95,27.49
58,11,3,1,30.4,982.45,25.5,29.3
59,12,3,1,30.3,981.65,23.95,30.395
60,13,3,1,30.9,980.8,22.95,32.225
61,14,3,1,31.5,979.4,21.95,32.91
62,15,3,1,32.4,977.95,21.25,33.99
63,16,3,1,32.8,977.3,20.75,34.14
64,17,3,1,32.8,977.15,21.15,33.145
65,18,3,1,34.5,977.45,23.1,31.45
66,19,3,1,43.9,977.85,31.4,27.32
67,20,3,1,44.0,978.7,35.0,26.145
68,21,3,1,42.2,979.65,39.45,25.005
69,22,3,1,39.3,980.2,42.2,24.53
70,23,3,1,35.9,980.4,44.45,23.365
71,24,3,1,35.2,980.25,48.8,22.87
72,1,4,1,34.8,980.25,54.55,21.76
73,2,4,1,34.2,979.75,53.7,21.675
74,3,4,1,32.6,979.35,57.6,21.38
75,4,4,1,30.2,979.35,58.6,20.63
76,5,4,1,31.3,979.6,58.2,20.4
77,6,4,1,32.3,979.9,66.3,20.46
78,7,4,1,30.2,980.55,81.55,21.46
79,8,4,1,29.9,981.9,87.5,21.045
80,9,4,1,30.5,982.95,91.1,21.83
81,10,4,1,31.5,983.2,89.3,25.145
82,11,4,1,31.4,982.75,52.7,28.25
83,12,4,1,31.4,982.0,32.2,30.0
84,13,4,1,30.6,980.8,26.65,31.615
85,14,4,1,30.2,979.7,22.9,32.225
86,15,4,1,31.1,978.7,21.85,32.74
87,16,4,1,31.4,978.0,20.3,33.065
88,17,4,1,31.7,978.1,20.15,32.43
89,18,4,1,34.0,978.6,23.2,30.065
90,19,4,1,43.2,979.4,28.8,27.285
91,20,4,1,44.2,980.25,28.8,26.525
92,21,4,1,43.2,981.1,31.45,25.31
93,22,4,1,39.4,981.8,29.45,25.405
94,23,4,1,35.2,982.0,31.2,24.035
95,24,4,1,32.7,981.85,34.6,23.06
96,1,5,1,31.8,981.9,37.8,22.03
97,2,5,1,30.7,981.6,39.5,21.33
98,3,5,1,30.4,980.7,41.95,20.425
99,4,5,1,30.7,980.45,45.55,19.39
100,5,5,1,31.2,980.75,47.2,18.9
101,6,5,1,31.3,980.8,48.45,18.915
102,7,5,1,29.0,981.2,45.75,18.77
103,8,5,1,28.8,981.75,41.45,20.535
104,9,5,1,11.5,982.45,38.1,22.175
105,10,5,1,11.4,982.65,35.3,24.68
106,11,5,1,11.7,982.3,28.15,28.065
107,12,5,1,11.8,981.75,25.2,30.37
108,13,5,1,12.1,980.7,21.45,32.265
109,14,5,1,12.1,979.6,19.35,33.495
110,15,5,1,12.5,978.2,17.9,33.81
111,16,5,1,13.0,977.7,17.6,34.005
112,17,5,1,13.5,977.75,17.3,33.22
113,18,5,1,35.4,978.2,20.0,31.06
114,19,5,1,49.6,978.9,27.0,27.3
115,20,5,1,44.8,979.65,27.35,27.7
116,21,5,1,44.0,980.4,25.7,27.22
117,22,5,1,40.4,980.8,26.75,26.73
118,23,5,1,35.8,980.7,29.6,25.345
119,24,5,1,33.6,980.7,35.45,25.695
120,1,6,1,32.3,980.75,38.55,24.825
121,2,6,1,31.6,980.65,42.65,23.59
122,3,6,1,31.3,980.0,40.15,22.635
123,4,6,1,31.6,980.05,38.4,21.37
124,5,6,1,32.0,980.15,37.3,21.65
125,6,6,1,33.9,980.55,35.55,21.82
126,7,6,1,35.9,980.85,34.45,21.805
127,8,6,1,34.1,981.75,35.05,21.975
128,9,6,1,11.9,982.15,31.7,25.62
129,10,6,1,10.7,982.05,24.85,26.625
130,11,6,1,10.7,981.45,25.05,27.62
131,12,6,1,10.8,980.75,24.25,29.79
132,13,6,1,11.3,979.95,22.3,31.855
133,14,6,1,12.1,978.95,20.25,32.82
134,15,6,1,12.6,977.85,21.35,33.535
135,16,6,1,13.0,977.05,23.6,33.155
136,17,6,1,13.5,976.9,23.5,32.835
137,18,6,1,40.5,977.25,26.55,30.825
138,19,6,1,44.8,978.1,32.75,27.48
139,20,6,1,43.8,979.05,32.8,26.34
140,21,6,1,44.2,979.95,36.1,25.71
141,22,6,1,41.2,980.3,38.75,25.215
142,23,6,1,36.7,980.3,36.7,25.685
143,24,6,1,33.9,980.4,39.2,24.5
144,1,7,1,32.6,980.9,46.65,22.645
145,2,7,1,30.7,980.5,48.4,22.465
146,3,7,1,30.8,980.3,42.15,23.06
147,4,7,1,30.5,980.55,44.65,20.485
148,5,7,1,30.9,980.45,48.8,19.785
149,6,7,1,32.2,980.45,45.0,20.105
150,7,7,1,31.2,980.75,41.7,19.57
151,8,7,1,30.6,981.3,43.6,20.725
152,9,7,1,30.1,981.85,39.35,24.195
153,10,7,1,29.7,981.75,34.45,25.725
154,11,7,1,27.4,981.55,28.75,28.33
155,12,7,1,28.0,980.9,24.7,29.265
156,13,7,1,28.0,980.05,23.9,31.55
157,14,7,1,29.6,978.85,21.4,32.99
158,15,7,1,29.6,977.7,19.6,33.29
159,16,7,1,30.8,977.15,18.9,33.89
160,17,7,1,35.2,977.05,19.65,33.21
161,18,7,1,37.3,977.35,21.8,31.26
162,19,7,1,43.3,978.0,27.5,28.12
163,20,7,1,44.6,978.95,30.0,26.585
164,21,7,1,42.6,979.75,29.35,26.485
165,22,7,1,42.5,980.2,30.7,26.145
166,23,7,1,38.8,980.3,32.9,24.73
167,24,7,1,35.9,980.15,34.3,24.05
168,1,8,1,34.3,980.0,38.6,22.765
169,2,8,1,33.2,979.3,39.9,23.15
170,3,8,1,32.8,979.4,42.4,22.325
171,4,8,1,32.8,979.25,42.3,22.11
172,5,8,1,33.9,979.2,41.55,21.7
173,6,8,1,36.2,979.15,48.15,20.985
174,7,8,1,34.7,979.4,51.85,20.345
175,8,8,1,32.9,980.1,44.9,21.9
176,9,8,1,32.9,980.7,36.25,23.375
177,10,8,1,31.0,981.05,33.6,25.005
178,11,8,1,32.6,980.7,29.7,26.11
179,12,8,1,32.9,980.2,26.7,29.23
180,13,8,1,33.2,979.25,23.8,31.78
181,14,8,1,33.3,978.2,20.45,32.485
182,15,8,1,34.8,977.05,19.35,34.02
183,16,8,1,35.6,976.25,18.4,34.455
184,17,8,1,35.8,976.05,19.1,33.43
185,18,8,1,38.3,976.45,21.25,31.375
186,19,8,1,44.1,977.2,27.75,27.8
187,20,8,1,44.4,978.05,30.05,26.61
188,21,8,1,39.7,978.85,30.0,25.61
189,22,8,1,33.1,979.5,31.25,25.125
190,23,8,1,31.9,979.5,31.25,24.4
191,24,8,1,31.3,979.35,39.2,23.04
192,1,9,1,34.4,979.1,42.7,23.195
193,2,9,1,33.8,979.05,40.25,22.86
194,3,9,1,33.4,978.7,37.45,22.79
195,4,9,1,32.4,978.55,34.05,22.525
196,5,9,1,32.4,978.65,33.2,21.785
197,6,9,1,34.1,979.15,35.35,20.885
198,7,9,1,33.0,979.35,36.95,20.005
199,8,9,1,32.4,979.75,38.4,20.695
200,9,9,1,32.0,980.2,35.5,23.795
201,10,9,1,32.5,980.3,29.35,25.415
202,11,9,1,32.7,979.9,25.55,28.26
203,12,9,1,32.6,979.05,23.65,30.585
204,13,9,1,33.4,977.85,21.6,32.25
205,14,9,1,33.2,976.8,19.4,34.085
206,15,9,1,35.2,976.05,18.5,34.64
207,16,9,1,36.3,975.45,17.95,35.14
208,17,9,1,36.5,975.1,18.9,34.335
209,18,9,1,36.1,975.35,22.9,32.4
210,19,9,1,44.3,976.0,29.8,29.59
211,20,9,1,45.2,977.0,34.85,27.125
212,21,9,1,44.0,977.8,37.5,27.32
213,22,9,1,39.0,978.4,44.0,25.015
214,23,9,1,36.5,978.5,48.9,24.52
215,24,9,1,35.4,978.6,49.45,24.655
216,1,10,1,35.0,978.7,52.9,23.44
217,2,10,1,34.4,978.5,57.75,23.325
218,3,10,1,32.8,978.1,61.4,22.475
219,4,10,1,31.6,978.0,67.8,22.575
220,5,10,1,33.4,978.35,83.2,23.305
221,6,10,1,35.2,978.85,87.9,23.315
222,7,10,1,31.6,979.55,90.05,22.93
223,8,10,1,30.4,980.4,91.35,23.185
224,9,10,1,30.4,981.1,92.15,23.795
225,10,10,1,32.0,981.2,89.4,26.495
226,11,10,1,32.3,980.65,74.95,29.105
227,12,10,1,32.1,980.0,69.15,29.44
228,13,10,1,32.6,978.85,62.25,30.91
229,14,10,1,32.4,977.8,55.4,31.93
230,15,10,1,33.1,976.75,51.2,32.925
231,16,10,1,34.6,976.25,50.3,32.68
232,17,10,1,32.9,976.05,50.4,32.265
233,18,10,1,35.6,976.4,51.7,31.345
234,19,10,1,44.6,977.0,57.05,28.99
235,20,10,1,46.3,977.7,63.85,27.455
236,21,10,1,44.2,978.4,65.85,26.745
237,22,10,1,41.5,978.85,67.7,26.235
238,23,10,1,36.5,978.9,70.45,25.815
239,24,10,1,35.7,978.85,70.25,25.815
240,1,11,1,33.3,978.85,71.85,25.405
241,2,11,1,32.4,978.6,74.15,24.715
242,3,11,1,32.1,978.3,79.25,23.99
243,4,11,1,32.7,978.25,83.4,23.245
244,5,11,1,34.1,978.4,85.55,22.825
245,6,11,1,35.1,978.7,87.3,22.79
246,7,11,1,32.9,979.3,89.15,23.445
247,8,11,1,32.2,980.0,91.1,23.82
248,9,11,1,31.5,980.65,89.85,25.015
249,10,11,1,31.0,980.9,85.7,26.955
250,11,11,1,33.4,980.3,77.4,28.505
251,12,11,1,33.5,979.45,71.35,30.005
252,13,11,1,33.8,978.65,60.25,32.14
253,14,11,1,33.8,977.55,48.55,33.22
254,15,11,1,35.0,976.4,41.65,33.955
255,16,11,1,36.1,975.8,38.55,34.7
256,17,11,1,35.4,975.75,38.3,33.995
257,18,11,1,37.3,976.1,38.85,32.875
258,19,11,1,45.3,976.45,46.85,29.865
259,20,11,1,46.5,977.4,52.3,29.375
260,21,11,1,46.5,978.2,58.2,27.81
261,22,11,1,44.6,978.85,63.1,27.605
262,23,11,1,39.9,979.05,65.1,26.625
263,24,11,1,38.0,978.85,66.45,26.405
264,1,12,1,35.0,978.7,68.3,25.815
265,2,12,1,34.5,978.35,71.8,24.915
266,3,12,1,34.2,978.1,76.0,24.15
267,4,12,1,33.9,978.05,78.8,23.555
268,5,12,1,34.2,978.15,82.95,23.51
269,6,12,1,34.4,978.35,87.35,22.73
270,7,12,1,32.5,978.7,90.2,22.455
271,8,12,1,32.0,979.25,91.9,22.705
272,9,12,1,31.7,980.1,94.1,23.205
273,10,12,1,12.8,980.5,94.0,25.38
274,11,12,1,13.1,980.2,83.25,28.645
275,12,12,1,13.4,979.35,62.1,31.19
276,13,12,1,13.5,978.2,46.85,32.99
277,14,12,1,13.6,976.95,31.4,34.865
278,15,12,1,13.7,975.95,23.3,35.65
279,16,12,1,13.6,975.45,20.3,36.105
280,17,12,1,13.9,975.35,18.7,35.425
281,18,12,1,39.5,975.75,21.05,33.285
282,19,12,1,45.5,976.4,28.65,30.045
283,20,12,1,46.2,977.4,41.1,29.14
284,21,12,1,46.8,978.45,49.5,28.16
285,22,12,1,42.6,979.05,55.6,27.37
286,23,12,1,40.2,979.25,60.5,26.375
287,24,12,1,38.8,979.15,66.0,25.54
288,1,13,1,37.6,979.25,70.75,24.56
289,2,13,1,36.0,978.95,74.1,24.475
290,3,13,1,35.2,978.85,73.9,24.62
291,4,13,1,33.9,978.8,81.55,23.955
292,5,13,1,34.6,978.9,87.95,23.58
293,6,13,1,37.5,979.4,90.4,23.27
294,7,13,1,38.0,979.95,92.7,23.33
295,8,13,1,36.2,980.7,93.75,23.64
296,9,13,1,30.9,981.75,94.05,24.4
297,10,13,1,28.2,982.45,92.85,25.5
298,11,13,1,28.4,982.0,85.15,27.765
299,12,13,1,29.8,981.2,72.45,30.785
300,13,13,1,30.7,980.25,60.3,32.46
301,14,13,1,32.2,979.1,51.2,33.575
302,15,13,1,32.0,977.8,42.9,34.325
303,16,13,1,33.3,977.2,36.95,34.68
304,17,13,1,33.6,977.0,36.55,34.255
307,20,13,1,50.5,978.35,50.5,29.39
308,21,13,1,44.6,979.45,56.95,27.875
309,22,13,1,43.9,980.1,61.7,26.925
310,23,13,1,43.3,980.2,64.25,25.65
311,24,13,1,43.7,980.2,65.05,25.685
312,1,14,1,37.5,980.4,67.25,25.065
313,2,14,1,36.6,980.2,73.2,24.75
314,3,14,1,34.9,979.8,78.65,24.645
315,4,14,1,34.7,979.7,86.2,23.47
316,5,14,1,34.5,980.15,91.1,23.555
317,6,14,1,35.8,980.8,92.9,23.845
318,7,14,1,33.4,981.35,93.5,23.725
319,8,14,1,32.0,982.05,94.05,23.98
320,9,14,1,32.4,983.05,92.9,25.785
321,10,14,1,32.8,983.55,83.55,28.22
322,11,14,1,33.5,983.05,73.9,29.855
323,12,14,1,34.1,982.1,64.45,31.485
324,13,14,1,33.3,981.0,53.85,32.43
325,14,14,1,33.8,979.9,42.2,34.53
326,15,14,1,36.1,978.65,36.3,34.955
327,16,14,1,36.7,977.95,33.25,35.25
328,17,14,1,35.3,977.85,35.85,34.205
329,18,14,1,19.6,977.9,40.25,33.12
330,19,14,1,39.7,978.15,46.3,30.41
331,20,14,1,47.0,978.55,51.45,28.22
332,21,14,1,47.6,979.35,54.55,27.395
333,22,14,1,45.0,980.1,56.85,26.455
334,23,14,1,40.9,980.05,59.35,26.28
335,24,14,1,37.9,979.9,63.0,25.015
336,1,15,1,37.1,979.85,65.6,24.81
337,2,15,1,36.0,979.55,72.7,24.29
338,3,15,1,35.6,978.95,83.5,23.845
339,4,15,1,35.3,978.75,90.65,23.485
340,5,15,1,36.2,979.2,93.85,23.545
341,6,15,1,40.3,979.7,94.8,23.64
342,7,15,1,35.6,980.1,95.4,23.16
343,8,15,1,31.8,981.1,95.6,23.545
344,9,15,1,31.3,982.05,93.6,25.745
345,10,15,1,31.8,982.5,86.95,26.76
346,11,15,1,32.4,982.15,75.05,29.185
347,12,15,1,31.0,981.45,63.6,30.055
348,13,15,1,30.9,980.6,55.5,32.265
349,14,15,1,32.1,979.3,50.4,33.48
350,15,15,1,32.8,978.05,46.05,34.175
351,16,15,1,35.8,977.35,43.3,33.995
352,17,15,1,35.2,977.2,42.85,33.77
353,18,15,1,37.7,977.45,46.1,32.94
354,19,15,1,45.9,977.8,51.85,31.05
355,20,15,1,43.4,978.5,58.05,29.415
356,21,15,1,47.6,979.3,60.65,28.97
357,22,15,1,45.0,979.85,62.4,28.445
358,23,15,1,41.3,979.95,64.65,27.615
359,24,15,1,38.9,979.75,69.05,26.28
360,1,16,1,37.7,979.7,74.2,25.275
361,2,16,1,36.7,979.5,77.1,24.875
362,3,16,1,36.3,979.0,80.25,24.255
363,4,16,1,35.9,978.9,88.2,23.64
364,5,16,1,37.0,979.25,93.8,23.65
365,6,16,1,40.4,979.9,95.45,23.785
366,7,16,1,35.5,980.2,96.25,23.745
367,8,16,1,31.7,980.75,96.85,23.955
368,9,16,1,31.8,981.55,96.4,25.355
369,10,16,1,31.7,982.1,91.25,26.99
370,11,16,1,32.2,981.9,80.7,28.665
371,12,16,1,32.9,981.05,71.8,30.33
372,13,16,1,33.0,980.1,63.2,32.655
373,14,16,1,32.9,978.85,56.3,32.985
374,15,16,1,33.3,977.4,49.35,33.845
375,16,16,1,34.5,976.45,45.05,34.66
376,17,16,1,35.6,976.15,43.6,34.02
377,18,16,1,37.8,976.3,44.9,33.39
378,19,16,1,47.1,976.95,50.0,30.955
379,20,16,1,47.8,977.65,56.4,29.58
380,21,16,1,47.6,978.4,60.45,28.695
381,22,16,1,43.4,979.1,65.3,27.53
382,23,16,1,42.3,979.45,67.3,27.175
383,24,16,1,41.0,979.05,69.8,26.315
384,1,17,1,41.7,979.35,73.15,25.77
385,2,17,1,41.0,979.05,76.9,25.22
386,3,17,1,41.0,978.85,81.45,24.215
387,4,17,1,41.4,978.8,87.5,24.505
388,5,17,1,41.4,979.1,90.55,24.715
389,6,17,1,38.2,979.5,90.9,24.86
390,7,17,1,34.8,979.95,91.6,24.54
391,8,17,1,31.8,980.5,91.65,25.28
392,9,17,1,32.0,981.3,89.4,26.345
393,10,17,1,32.8,981.65,85.25,27.37
394,11,17,1,33.7,981.15,75.15,30.675
395,12,17,1,33.8,980.3,64.35,31.55
396,13,17,1,34.0,979.25,57.4,33.305
397,14,17,1,34.0,978.1,49.25,34.18
398,15,17,1,35.6,976.85,44.65,34.865
399,16,17,1,35.7,976.0,40.7,35.89
400,17,17,1,36.6,975.65,39.55,34.8
401,18,17,1,37.2,975.65,40.9,34.335
402,19,17,1,45.5,976.2,46.15,31.845
403,20,17,1,47.2,976.95,52.1,30.23
404,21,17,1,46.0,978.0,58.35,27.965
405,22,17,1,44.0,979.35,60.8,26.83
406,23,17,1,41.5,980.1,66.95,25.475
407,24,17,1,39.7,979.9,64.85,25.05
408,1,18,1,39.0,979.3,65.0,24.785
409,2,18,1,38.0,979.2,68.1,24.0
410,3,18,1,37.5,978.7,70.45,23.385
411,4,18,1,37.6,978.3,72.85,23.16
412,5,18,1,38.1,978.4,75.5,22.595
413,6,18,1,38.6,978.65,78.8,22.145
414,7,18,1,33.3,979.0,80.35,21.95
415,8,18,1,32.0,979.55,78.8,22.415
416,9,18,1,14.4,980.65,75.2,24.435
417,10,18,1,14.5,981.45,72.75,26.755
418,11,18,1,15.3,981.75,73.25,28.22
419,12,18,1,15.2,981.1,68.3,30.42
420,13,18,1,15.1,980.1,62.7,32.035
421,14,18,1,14.2,979.15,60.8,31.305
422,15,18,1,15.4,978.15,59.85,32.175
423,16,18,1,16.2,977.55,60.05,31.755
424,17,18,1,15.8,977.1,61.0,31.46
425,18,18,1,17.3,977.45,63.05,30.495
426,19,18,1,46.6,978.15,66.65,29.435
427,20,18,1,43.8,978.9,71.0,28.405
428,21,18,1,51.8,980.55,72.35,26.77
429,22,18,1,45.1,981.2,83.75,24.15
430,23,18,1,41.2,981.5,83.45,24.1
431,24,18,1,38.9,981.15,84.35,23.63
432,1,19,1,38.0,980.75,81.75,22.885
433,2,19,1,37.0,980.2,81.0,23.075
434,3,19,1,35.8,980.1,84.0,22.07
435,4,19,1,36.2,979.8,87.55,21.64
436,5,19,1,36.3,979.8,87.85,21.615
437,6,19,1,37.4,980.05,88.55,21.59
438,7,19,1,35.7,980.45,89.9,21.925
439,8,19,1,34.1,981.05,91.7,22.25
440,9,19,1,13.2,982.05,93.35,23.175
441,10,19,1,13.3,982.6,89.1,25.82
442,11,19,1,13.6,982.55,79.15,28.87
443,12,19,1,13.6,981.9,68.85,30.155
444,13,19,1,13.8,980.9,61.25,32.275
445,14,19,1,14.6,980.0,51.5,33.925
446,15,19,1,14.4,979.05,53.3,32.745
447,16,19,1,14.8,978.3,55.15,32.755
448,17,19,1,15.0,977.9,55.1,33.26
449,18,19,1,14.6,978.05,56.95,31.88
450,19,19,1,43.4,978.75,61.05,30.455
451,20,19,1,44.9,979.15,65.55,29.375
452,21,19,1,50.9,980.15,65.05,28.155
453,22,19,1,46.6,981.35,67.4,26.88
454,23,19,1,39.4,981.8,68.25,26.205
455,24,19,1,38.0,981.6,71.3,26.095
456,1,20,1,33.9,981.7,74.65,25.6
457,2,20,1,31.3,982.1,79.0,24.24
458,3,20,1,30.9,981.8,85.8,23.15
459,4,20,1,33.1,981.1,87.1,22.97
460,5,20,1,34.2,981.25,87.75,22.51
461,6,20,1,35.4,981.55,90.1,22.225
462,7,20,1,36.1,981.55,91.25,21.89
463,8,20,1,32.2,982.35,91.25,22.815
464,9,20,1,12.7,983.1,86.45,24.73
465,10,20,1,12.0,983.35,73.6,27.52
466,11,20,1,12.0,983.0,45.2,29.725
467,12,20,1,12.5,982.7,32.55,31.025
468,13,20,1,13.1,981.8,27.7,31.74
469,14,20,1,13.8,980.85,24.7,33.22
470,15,20,1,14.4,979.6,22.9,34.375
471,16,20,1,14.4,978.75,22.75,33.525
472,17,20,1,14.6,978.65,24.15,32.445
473,18,20,1,43.3,979.05,24.35,31.66
474,19,20,1,46.0,979.7,25.1,30.205
475,20,20,1,47.7,980.3,24.85,28.695
476,21,20,1,47.6,981.2,29.2,27.345
477,22,20,1,44.5,981.85,34.4,26.255
478,23,20,1,40.7,981.85,36.65,25.355
479,24,20,1,39.3,981.7,41.95,24.18
480,1,21,1,36.7,981.5,43.4,23.845
481,2,21,1,35.6,981.0,44.75,23.135
482,3,21,1,33.9,980.65,50.7,22.155
483,4,21,1,33.8,980.15,49.8,21.64
484,5,21,1,37.2,980.4,46.6,22.585
485,6,21,1,41.3,981.0,49.25,21.51
486,7,21,1,34.9,981.65,63.85,21.345
487,8,21,1,29.9,982.0,70.1,21.665
488,9,21,1,26.8,982.75,82.3,22.44
489,10,21,1,29.5,983.15,82.95,26.64
490,11,21,1,30.0,983.3,56.35,29.38
491,12,21,1,31.1,982.35,40.7,31.245
492,13,21,1,30.0,981.2,34.15,32.39
493,14,21,1,31.1,980.05,29.1,33.375
494,15,21,1,31.7,978.8,24.8,34.415
495,16,21,1,33.2,977.9,23.05,34.97
496,17,21,1,33.9,977.7,18.15,34.15
497,18,21,1,36.3,977.95,18.15,33.38
498,19,21,1,44.8,978.45,23.3,29.705
499,20,21,1,46.4,979.05,27.3,27.985
500,21,21,1,45.4,980.05,29.5,26.755
501,22,21,1,42.5,980.9,36.3,26.795
502,23,21,1,39.2,980.85,45.35,26.38
503,24,21,1,38.6,980.65,50.55,24.535
504,1,22,1,37.4,980.35,52.75,24.945
505,2,22,1,36.0,979.85,50.25,25.26
506,3,22,1,35.2,979.3,52.0,24.195
507,4,22,1,35.0,978.95,54.55,23.76
508,5,22,1,36.8,979.25,57.15,23.065
509,6,22,1,40.4,979.6,63.4,22.285
510,7,22,1,32.0,980.0,70.7,21.475
511,8,22,1,29.3,980.85,83.1,21.57
512,9,22,1,30.0,981.8,86.0,23.545
513,10,22,1,30.5,982.15,75.95,26.72
514,11,22,1,31.0,981.85,61.8,30.105
515,12,22,1,30.7,981.05,41.55,32.505
516,13,22,1,28.3,979.95,26.55,34.39
517,14,22,1,28.7,979.1,21.8,35.53
518,15,22,1,30.6,978.0,19.2,35.585
519,16,22,1,32.0,977.25,18.3,36.46
520,17,22,1,33.9,977.15,17.6,34.98
521,18,22,1,36.0,977.2,17.65,33.76
522,19,22,1,45.6,977.8,23.75,30.05
523,20,22,1,47.4,978.15,26.45,28.33
524,21,22,1,47.4,978.4,33.0,27.785
525,22,22,1,43.4,979.35,51.0,26.83
526,23,22,1,40.0,979.75,56.7,26.465
527,24,22,1,37.0,979.6,56.2,26.135
528,1,23,1,36.0,979.7,54.8,25.1
529,2,23,1,34.7,979.4,57.2,23.915
530,3,23,1,34.0,979.3,62.35,23.23
531,4,23,1,34.9,978.95,79.85,22.355
532,5,23,1,36.7,979.25,86.45,21.865
533,6,23,1,41.2,980.0,88.1,21.07
534,7,23,1,33.6,980.45,86.85,21.595
535,8,23,1,29.6,981.4,92.45,21.33
536,9,23,1,29.0,982.15,94.6,22.925
537,10,23,1,29.5,982.0,85.85,25.955
538,11,23,1,29.9,981.85,56.2,29.715
539,12,23,1,29.2,981.05,33.7,31.905
540,13,23,1,27.9,979.9,27.15,33.11
541,14,23,1,29.2,978.7,28.55,34.985
542,15,23,1,29.8,977.65,26.0,35.06
543,16,23,1,33.5,976.75,22.2,35.385
544,17,23,1,34.8,976.5,18.5,34.795
545,18,23,1,36.1,976.85,17.2,33.955
546,19,23,1,45.0,977.4,22.5,30.22
547,20,23,1,47.3,978.05,39.0,28.34
548,21,23,1,45.7,979.05,45.3,27.52
549,22,23,1,42.9,980.0,52.1,25.345
550,23,23,1,40.1,980.1,55.0,24.935
551,24,23,1,37.8,980.2,57.2,23.975
552,1,24,1,35.6,979.9,59.85,24.05
553,2,24,1,34.8,979.5,64.45,23.51
554,3,24,1,34.4,979.1,68.0,22.945
555,4,24,1,33.7,978.85,72.95,22.405
556,5,24,1,35.9,978.85,78.7,22.105
557,6,24,1,40.9,979.3,87.7,22.82
558,7,24,1,33.7,979.6,89.75,22.24
559,8,24,1,30.1,980.05,89.95,22.635
560,9,24,1,30.3,980.9,90.0,24.375
561,10,24,1,30.1,981.4,84.15,26.16
562,11,24,1,30.7,980.75,74.75,28.585
563,12,24,1,31.1,979.95,68.0,29.64
564,13,24,1,32.1,978.9,59.55,31.93
565,14,24,1,32.0,978.0,51.8,32.13
566,15,24,1,33.6,976.75,45.4,33.625
567,16,24,1,35.0,976.3,42.05,33.875
568,17,24,1,35.3,976.25,43.4,33.25
569,18,24,1,37.0,976.85,46.65,32.215
570,19,24,1,45.8,977.5,51.45,30.52
571,20,24,1,48.1,978.3,55.6,29.765
572,21,24,1,47.5,979.3,57.1,28.78
573,22,24,1,46.1,980.2,60.05,27.65
574,23,24,1,45.2,980.4,62.9,26.96
575,24,24,1,44.5,980.1,66.3,26.025
576,1,25,1,41.3,980.15,67.35,26.145
577,2,25,1,40.6,979.85,75.55,25.185
578,3,25,1,40.0,979.45,81.3,24.92
579,4,25,1,40.2,978.9,84.95,24.5
580,5,25,1,40.8,978.7,89.45,24.005
581,6,25,1,42.4,978.9,92.55,24.17
582,7,25,1,35.7,979.5,93.35,24.12
583,8,25,1,31.8,980.25,93.6,24.17
585,10,25,1,10.5,981.4,88.25,26.425
586,11,25,1,11.2,981.4,80.8,28.235
587,12,25,1,11.3,981.0,73.5,30.405
588,13,25,1,11.3,979.7,65.9,32.175
