Date,Time,"Pressure (S-BPB 10851059:10453533-1), mbar, EORIC AWS Pressure","Rain (S-RGB 10851059:10456250-1), mm, EORIC AWS Rain","RH (S-THB 10851059:10441607-2), %, EORIC AWS RH","Scaled Series (S-THB 10851059:10441607-1), units, EORIC AWS Temperature"
08/14/18,22:00:00,983.3,0,95.2,23.28
08/14/18,22:30:00,983.4,0,95.6,22.92
08/14/18,23:00:00,983.4,0,95.8,22.63
08/14/18,23:30:00,983.6,0,95.7,22.39
08/15/18,00:00:00,983.4,0,95.8,22.18
08/15/18,00:30:00,983.4,0,96,22.37
08/15/18,01:00:00,983.1,0,96.1,22.73
08/15/18,01:30:00,983,0,96.2,22.92
08/15/18,02:00:00,982.7,0,96.4,22.9
08/15/18,02:30:00,982.5,0,96.6,22.8
08/15/18,03:00:00,982.2,0,96.8,22.87
08/15/18,03:30:00,982.4,0,96.9,22.78
08/15/18,04:00:00,982.6,0,97.2,22.7
08/15/18,04:30:00,982.8,0,97.3,22.51
08/15/18,05:00:00,982.9,0,97.3,22.47
08/15/18,05:30:00,983.2,0,97.2,22.08
08/15/18,06:00:00,983.4,0,97,22.08
08/15/18,06:30:00,983.6,0,97.8,22.2
08/15/18,07:00:00,983.8,0,98.3,22.44
08/15/18,07:30:00,984.1,0,97.3,22.63
08/15/18,08:00:00,984.3,0,96.4,22.9
08/15/18,08:30:00,984.5,0,95.7,22.58
08/15/18,09:00:00,984.7,0,96,22.54
08/15/18,09:30:00,984.8,0.2,96.5,23.04
08/15/18,10:00:00,984.9,0,96.2,24.65
08/15/18,10:30:00,984.8,0,92.8,26.06
08/15/18,11:00:00,984.6,0,88.7,25.31
08/15/18,11:30:00,984.5,0,87.2,26.26
08/15/18,12:00:00,984.1,0,83.1,27.92
08/15/18,12:30:00,983.9,0,79.3,26.89
08/15/18,13:00:00,983.6,0,81.2,26.82
08/15/18,13:30:00,983.2,0,80.5,27.36
08/15/18,14:00:00,982.8,0,78.3,27.9
08/15/18,14:30:00,982.3,0,75.6,28.67
08/15/18,15:00:00,982,0,73.8,29.92
08/15/18,15:30:00,981.6,0,70.1,29.09
08/15/18,16:00:00,981.6,0,71.8,28.39
08/15/18,16:30:00,981.4,0,71.2,30.42
08/15/18,17:00:00,981.1,0,67.9,29.82
08/15/18,17:30:00,981.1,0,67.2,29.11
08/15/18,18:00:00,981.2,0,70,27.8
08/15/18,18:30:00,981.4,0,75.4,26.08
08/15/18,19:00:00,981.6,0,81.3,25.16
08/15/18,19:30:00,981.9,0,84.2,24.82
08/15/18,20:00:00,982.2,0,85.1,24.34
08/15/18,20:30:00,982.5,0,86.4,23.91
08/15/18,21:00:00,982.8,0,88.2,23.98
08/15/18,21:30:00,983,0,89.4,23.76
08/15/18,22:00:00,983.2,0,90.2,23.79
08/15/18,22:30:00,983.6,0,90.1,24.17
08/15/18,23:00:00,983.9,0,90.3,23.42
08/15/18,23:30:00,983.9,0,92.2,23.26
08/16/18,00:00:00,983.8,0,93.4,22.99
08/16/18,00:30:00,983.8,0,94.1,22.75
08/16/18,01:00:00,983.7,0,94.9,22.68
08/16/18,01:30:00,983.7,0,95.5,22.8
08/16/18,02:00:00,983.7,0,95.8,22.87
08/16/18,02:30:00,983.4,0,96,22.92
08/16/18,03:00:00,983.3,0,95.8,22.87
08/16/18,03:30:00,983.6,0,95.3,22.58
08/16/18,04:00:00,983.7,0,94.7,22.42
08/16/18,04:30:00,983.8,0,94.8,22.2
08/16/18,05:00:00,983.9,0,95.4,22.2
08/16/18,05:30:00,984.2,0,95.7,22.08
08/16/18,06:00:00,984.4,0,96,22.01
08/16/18,06:30:00,984.6,0,96.2,22.11
08/16/18,07:00:00,984.9,0,96.4,22.18
08/16/18,07:30:00,985.1,0,96.5,22.42
08/16/18,08:00:00,985.3,0,96.4,23.04
08/16/18,08:30:00,985.5,0,95.5,23.57
08/16/18,09:00:00,985.6,0,93.5,23.79
08/16/18,09:30:00,985.7,0,92.4,23.93
08/16/18,10:00:00,985.6,0,90.9,25.11
08/16/18,10:30:00,985.5,0,86.7,26.4
08/16/18,11:00:00,985.1,0,82.2,28.37
08/16/18,11:30:00,984.7,0,78.1,26.94
08/16/18,12:00:00,984.2,0,77.5,27.16
08/16/18,12:30:00,983.8,0,76.2,27.65
08/16/18,13:00:00,983.4,0,74.2,28.69
08/16/18,13:30:00,983.1,0,71,29.41
08/16/18,14:00:00,982.6,0,69.2,28.87
08/16/18,14:30:00,982.2,0,66.6,29.16
08/16/18,15:00:00,981.9,0,68.3,29.97
08/16/18,15:30:00,981.6,0,67.5,30.22
08/16/18,16:00:00,981.3,0,66.6,30.42
08/16/18,16:30:00,981.2,0,66.4,28.97
08/16/18,17:00:00,981.1,0,70.3,28.82
08/16/18,17:30:00,981.2,0,70.9,28.59
08/16/18,18:00:00,981.1,0,72.5,27.75
08/16/18,18:30:00,981.2,0,76,26.79
08/16/18,19:00:00,981.6,0,78.9,26.16
08/16/18,19:30:00,982,0,81.4,25.7
08/16/18,20:00:00,982.2,0,83.7,24.9
08/16/18,20:30:00,982.4,0,85.4,25.14
08/16/18,21:00:00,982.6,0,84.6,25.31
08/16/18,21:30:00,982.9,0,85.1,24.63
08/16/18,22:00:00,983.2,0,87,24.58
08/16/18,22:30:00,983.5,0,88.1,24.36
08/16/18,23:00:00,983.5,0,88.8,24.41
08/16/18,23:30:00,983.6,0,88.4,24.36
08/17/18,00:00:00,983.6,0,88.1,24.27
08/17/18,00:30:00,983.6,0,89.1,23.83
08/17/18,01:00:00,983.6,0,91.1,23.26
08/17/18,01:30:00,983.6,0,92.7,22.99
08/17/18,02:00:00,983.4,0,93.7,23.26
08/17/18,02:30:00,983,0,94.3,23.21
08/17/18,03:00:00,982.7,0,94.7,22.9
08/17/18,03:30:00,982.7,0,95,22.51
08/17/18,04:00:00,982.7,0,95,22.54
08/17/18,04:30:00,982.9,0,94.8,22.39
08/17/18,05:00:00,983.1,0,94.6,22.37
08/17/18,05:30:00,983.3,0,94.6,22.39
08/17/18,06:00:00,983.5,0,94.6,22.42
08/17/18,06:30:00,983.8,0,94.7,22.47
08/17/18,07:00:00,984,0,94.7,22.47
08/17/18,07:30:00,984.1,0,94.3,22.82
08/17/18,08:00:00,984.2,0,93.5,23.3
08/17/18,08:30:00,984.4,0,92.2,23.4
08/17/18,09:00:00,984.5,0,90.6,24.19
08/17/18,09:30:00,984.6,0,88.4,24.56
08/17/18,10:00:00,984.6,0,86.3,25.38
08/17/18,10:30:00,984.6,0,85.2,26.11
08/17/18,11:00:00,984.1,0,82.7,27.75
08/17/18,11:30:00,983.9,0,80.2,27.19
08/17/18,12:00:00,983.3,0,79,27.95
08/17/18,12:30:00,982.4,0,77.4,28.52
08/17/18,13:00:00,981.8,0,73.6,28.39
08/17/18,13:30:00,981.5,0,72.2,29.02
08/17/18,14:00:00,981.2,0,71.4,29.41
08/17/18,14:30:00,980.9,0,71.3,29.09
08/17/18,15:00:00,980.4,0,70.6,30.14
08/17/18,15:30:00,980,0,67.3,29.89
08/17/18,16:00:00,979.5,0,68.4,31.13
08/17/18,16:30:00,979.2,0,66.6,30.77
08/17/18,17:00:00,979.2,0,70.2,28.72
08/17/18,17:30:00,979.4,0,71.2,28.77
08/17/18,18:00:00,979.3,0,74,27.63
08/17/18,18:30:00,979.3,0,76.7,26.92
08/17/18,19:00:00,979.8,0,78.7,26.11
08/17/18,19:30:00,980.1,0,81,25.89
08/17/18,20:00:00,980.3,0,82.4,25.38
08/17/18,20:30:00,980.7,0,83.7,25.5
08/17/18,21:00:00,981.5,0,83.4,25.45
08/17/18,21:30:00,981.7,0,84.3,25.11
08/17/18,22:00:00,981.8,0,84.8,25.26
08/17/18,22:30:00,981.9,0,85.3,24.56
08/17/18,23:00:00,981.7,0,86.8,24.68
08/17/18,23:30:00,981.9,0,86.6,24.7
08/18/18,00:00:00,981.7,0,86.8,24.29
08/18/18,00:30:00,981.3,0,88.7,23.66
08/18/18,01:00:00,981,0,90.8,23.33
08/18/18,01:30:00,980.9,0,92.1,23.14
08/18/18,02:00:00,981,0,92.7,22.94
08/18/18,02:30:00,980.7,0,93.2,23.18
08/18/18,03:00:00,980.6,0,93.1,23.14
08/18/18,03:30:00,980.4,0,92.9,22.94
08/18/18,04:00:00,980.5,0,93,22.87
08/18/18,04:30:00,980.7,0,93,22.78
08/18/18,05:00:00,980.9,0,93,22.66
08/18/18,05:30:00,981.2,0,93.1,22.61
08/18/18,06:00:00,981.6,0,93.3,22.63
08/18/18,06:30:00,981.9,0,93.3,22.8
08/18/18,07:00:00,982.1,0,93.3,22.87
08/18/18,07:30:00,982.4,0,93.2,23.3
08/18/18,08:00:00,982.6,0,92.5,23.45
08/18/18,08:30:00,982.9,0,91.4,23.93
08/18/18,09:00:00,983.2,0,90,23.93
08/18/18,09:30:00,983.3,0,88.9,24.32
08/18/18,10:00:00,983.3,0,88.1,24.36
08/18/18,10:30:00,982.8,0,87.7,25.67
08/18/18,11:00:00,982.4,0,85.5,25.26
08/18/18,11:30:00,982.1,0,83.9,25.89
08/18/18,12:00:00,981.9,0,84,25.48
08/18/18,12:30:00,981.4,0,83.8,26.72
08/18/18,13:00:00,980.5,0,81.5,26.6
08/18/18,13:30:00,979.9,0,80.8,27.21
08/18/18,14:00:00,979.5,0,78.1,28.17
08/18/18,14:30:00,979.2,0,75.3,29.02
08/18/18,15:00:00,978.9,0,73.3,28.67
08/18/18,15:30:00,978.6,0,73.3,28.42
08/18/18,16:00:00,978.6,0,73.3,28.47
08/18/18,16:30:00,978.6,0,73.4,27.83
08/18/18,17:00:00,978.8,0,75.8,27.9
08/18/18,17:30:00,978.9,0,76.9,26.94
08/18/18,18:00:00,979.1,0,80,26.33
08/18/18,18:30:00,979.4,0,82.5,25.87
08/18/18,19:00:00,979.6,0,84.6,25.62
08/18/18,19:30:00,980,0,85.2,25.72
08/18/18,20:00:00,980.5,0,84.8,25.36
08/18/18,20:30:00,980.8,0,85.5,25.16
08/18/18,21:00:00,981.2,0,86.2,24.97
08/18/18,21:30:00,981.6,0,86.4,24.75
08/18/18,22:00:00,982.1,0,86.9,24.48
08/18/18,22:30:00,982.4,0,88.2,24.19
08/18/18,23:00:00,982.6,0,89.3,24.15
08/18/18,23:30:00,982.8,0,90.2,23.95
08/19/18,00:00:00,982.6,0,91,23.66
08/19/18,00:30:00,982.4,0,92.1,23.54
08/19/18,01:00:00,982.4,0,92.7,23.45
08/19/18,01:30:00,982.4,0,92.9,23.26
08/19/18,02:00:00,982.2,0,92.4,23.16
08/19/18,02:30:00,981.9,0,91.4,23.04
08/19/18,03:00:00,981.8,0,91.3,22.9
08/19/18,03:30:00,981.6,0,91.6,22.75
08/19/18,04:00:00,981.9,0,91.7,22.78
08/19/18,04:30:00,982.1,0,92,22.75
08/19/18,05:00:00,982.2,0,92.2,22.7
08/19/18,05:30:00,982.4,0,92.4,22.56
08/19/18,06:00:00,982.7,0,92.7,22.51
08/19/18,06:30:00,983,0,92.8,22.82
08/19/18,07:00:00,983.2,0,92.3,22.94
08/19/18,07:30:00,983.5,0,92,22.97
08/19/18,08:00:00,983.9,0,92.1,23.16
08/19/18,08:30:00,984,0,92,23.95
08/19/18,09:00:00,984.2,0,90.8,24.51
08/19/18,09:30:00,984.3,0,88.8,24.46
08/19/18,10:00:00,984.4,0,88.5,25.19
08/19/18,10:30:00,984.3,0,86.8,25.53
08/19/18,11:00:00,984.2,0,85.3,26.65
08/19/18,11:30:00,983.9,0,83.4,26.57
08/19/18,12:00:00,983.6,0,81.1,26.48
08/19/18,12:30:00,983,0,79.7,26.72
08/19/18,13:00:00,982.5,0,76.7,27.65
08/19/18,13:30:00,982,0,74.5,28.2
08/19/18,14:00:00,981.6,0,74,28.3
08/19/18,14:30:00,981.1,0,73,28.67
08/19/18,15:00:00,980.8,0,70.3,30.04
08/19/18,15:30:00,980.6,0,69.2,29.79
08/19/18,16:00:00,980.4,0,69.1,28.84
08/19/18,16:30:00,980.1,0,69.5,29.71
08/19/18,17:00:00,980.1,0,69.8,28.54
08/19/18,17:30:00,980.3,0,71.6,28.32
08/19/18,18:00:00,980.5,0,74.6,27.16
08/19/18,18:30:00,980.9,0,78.1,26.5
08/19/18,19:00:00,981.2,0,80.3,26.33
08/19/18,19:30:00,981.4,0,81.4,26.23
08/19/18,20:00:00,982,0,84.3,23.66
08/19/18,20:30:00,982.8,0.6,90.1,22.54
08/19/18,21:00:00,983.5,1,92.7,22.61
08/19/18,21:30:00,984.1,0.2,93.9,22.78
08/19/18,22:00:00,984.4,0.2,94.8,22.85
08/19/18,22:30:00,984.4,0.2,95.3,22.73
08/19/18,23:00:00,984.2,0,95.8,22.61
08/19/18,23:30:00,983.9,0,96.1,22.49
08/20/18,00:00:00,983.8,0,96.4,22.3
08/20/18,00:30:00,983.4,0,96.5,21.94
08/20/18,01:00:00,983.3,0,96.7,21.82
08/20/18,01:30:00,983.1,0,96.9,21.8
08/20/18,02:00:00,983,0,97,21.77
08/20/18,02:30:00,982.9,0.2,97.1,21.84
08/20/18,03:00:00,982.9,0,97.2,21.94
08/20/18,03:30:00,983,0,97.2,21.91
08/20/18,04:00:00,983,0,97.1,21.94
08/20/18,04:30:00,983.1,0,97.1,21.96
08/20/18,05:00:00,983.2,0,96.9,21.99
08/20/18,05:30:00,983.7,0,96.9,21.99
08/20/18,06:00:00,984.1,0,97,22.03
08/20/18,06:30:00,984.1,0,97,22.13
08/20/18,07:00:00,984.5,0,97,22.13
08/20/18,07:30:00,984.8,0,97,22.87
08/20/18,08:00:00,985,0,96.5,23.54
08/20/18,08:30:00,985.2,0,95.3,23.98
08/20/18,09:00:00,985.4,0,93,23.93
08/20/18,09:30:00,985.4,0,91.5,24.44
08/20/18,10:00:00,985.3,0,89.1,25.74
08/20/18,10:30:00,985.2,0,85.2,25.84
08/20/18,11:00:00,984.9,0,82.2,27.28
08/20/18,11:30:00,984.4,0,78.7,28.2
08/20/18,12:00:00,983.9,0,75.5,27.97
08/20/18,12:30:00,983.4,0,74.7,28.49
08/20/18,13:00:00,982.8,0,72.7,28.32
08/20/18,13:30:00,982.2,0,72.3,28.32
08/20/18,14:00:00,981.5,0,71,28.69
08/20/18,14:30:00,980.8,0,70.2,29.66
08/20/18,15:00:00,980.4,0,68.4,29.14
08/20/18,15:30:00,980,0,69.7,29.26
08/20/18,16:00:00,979.6,0,67.4,30.19
08/20/18,16:30:00,979.3,0,66.5,30.04
08/20/18,17:00:00,979.4,0,66.8,29.87
08/20/18,17:30:00,979.3,0,68.3,29.14
08/20/18,18:00:00,979.7,0,71,27.9
08/20/18,18:30:00,980.2,0,74.8,27.01
08/20/18,19:00:00,980.4,0,78,26.52
08/20/18,19:30:00,980.7,0,79.9,26.18
08/20/18,20:00:00,980.9,0,81,25.91
08/20/18,20:30:00,981.2,0,81.7,25.67
08/20/18,21:00:00,981.7,0,83,25.38
08/20/18,21:30:00,982.3,0,83.9,25.06
08/20/18,22:00:00,982.7,0,85.2,24.65
08/20/18,22:30:00,982.8,0,86.9,24.34
08/20/18,23:00:00,982.7,0,88.2,24
08/20/18,23:30:00,982.5,0,89.3,23.69
08/21/18,00:00:00,982.3,0,90.3,23.42
08/21/18,00:30:00,982.1,0,91.2,23.23
08/21/18,01:00:00,981.8,0,92,23.06
08/21/18,01:30:00,981.4,0,92.7,22.99
08/21/18,02:00:00,981.3,0,93.2,22.8
08/21/18,02:30:00,981.2,0,93.8,22.9
08/21/18,03:00:00,981.2,0,94.3,22.9
08/21/18,03:30:00,981.4,0,94.6,22.8
08/21/18,04:00:00,981.3,0,94.9,22.73
08/21/18,04:30:00,981.3,0,95.3,22.73
08/21/18,05:00:00,981.4,0,95.6,22.8
08/21/18,05:30:00,981.6,0,95.7,22.75
08/21/18,06:00:00,981.7,0,95.8,22.68
08/21/18,06:30:00,981.9,0,95.8,22.68
08/21/18,07:00:00,982.4,0,95.8,22.92
08/21/18,07:30:00,982.8,0,95.5,23.4
08/21/18,08:00:00,983.1,0,94.6,23.66
08/21/18,08:30:00,983.3,0,93.3,24.15
08/21/18,09:00:00,983.1,0,91.9,24.46
08/21/18,09:30:00,983,0,90.5,25.02
08/21/18,10:00:00,982.9,0,89,25.36
08/21/18,10:30:00,982.8,0,87.2,26.13
08/21/18,11:00:00,982.8,0,85.4,26.48
08/21/18,11:30:00,982.4,0,83.9,26.52
08/21/18,12:00:00,982,0,81.4,27.04
08/21/18,12:30:00,981.4,0,80.9,28.02
08/21/18,13:00:00,980.8,0,78.4,27.41
08/21/18,13:30:00,980.3,0,76.3,28.99
08/21/18,14:00:00,979.8,0,74,28.74
08/21/18,14:30:00,979.4,0,72.8,29.21
08/21/18,15:00:00,979,0,69.6,29.82
08/21/18,15:30:00,978.8,0,68.7,30.47
08/21/18,16:00:00,978.5,0,68.6,29.07
08/21/18,16:30:00,978.4,0,70.9,28.97
08/21/18,17:00:00,978.4,0,72.4,28.79
08/21/18,17:30:00,978.2,0,73.7,28.39
08/21/18,18:00:00,978.1,0,75.8,27.68
08/21/18,18:30:00,978.3,0,79,26.7
08/21/18,19:00:00,978.9,0,82.9,26.06
08/21/18,19:30:00,979.4,0,85.1,25.72
08/21/18,20:00:00,979.6,0,86.5,25.36
08/21/18,20:30:00,980.1,0,88,25.21
08/21/18,21:00:00,980.2,0,89.1,24.87
08/21/18,21:30:00,980.6,0,90.1,25.21
08/21/18,22:00:00,981,0,89.7,25.11
08/21/18,22:30:00,981.2,0,91.1,24.39
08/21/18,23:00:00,981.2,0,92.4,24.05
08/21/18,23:30:00,981.2,0,93,23.76
08/22/18,00:00:00,981,0,93.2,23.64
08/22/18,00:30:00,980.9,0,93.3,23.57
08/22/18,01:00:00,980.6,0,93.4,23.4
08/22/18,01:30:00,980.3,0,93.8,23.33
08/22/18,02:00:00,979.9,0,94,23.28
08/22/18,02:30:00,979.9,0,94,23.28
08/22/18,03:00:00,980,0,93.8,23.04
08/22/18,03:30:00,980.4,0,94.1,23.02
08/22/18,04:00:00,980.7,0,94.3,22.9
08/22/18,04:30:00,981,0,94.5,22.85
08/22/18,05:00:00,981.1,0,94.9,22.66
08/22/18,05:30:00,981.5,0.4,95.5,22.42
08/22/18,06:00:00,981.7,0.4,96,22.23
08/22/18,06:30:00,982.1,0.2,96.3,22.15
08/22/18,07:00:00,982.3,0,96.7,22.27
08/22/18,07:30:00,982.6,0,96.9,22.39
08/22/18,08:00:00,983.2,0,97.1,22.27
08/22/18,08:30:00,983.5,0,97.1,22.27
08/22/18,09:00:00,983.7,0,97.4,22.49
08/22/18,09:30:00,983.7,0.2,97.5,23.02
08/22/18,10:00:00,983.5,0,97.5,23.5
08/22/18,10:30:00,983.3,0,97.3,25.21
08/22/18,11:00:00,983.1,0,95.1,26.35
08/22/18,11:30:00,983,0,89.7,26.11
08/22/18,12:00:00,982.4,0,87.4,27.01
08/22/18,12:30:00,981.7,0,83.8,28.1
08/22/18,13:00:00,981.2,0.2,84.3,24.63
08/22/18,13:30:00,980.7,0.2,89.4,27.19
08/22/18,14:00:00,980.3,5,87.3,23.28
08/22/18,14:30:00,980.1,0.6,92.6,25.02
08/22/18,15:00:00,979.7,0,92.2,26.65
08/22/18,15:30:00,979.5,0,88.9,27.68
08/22/18,16:00:00,979.4,0,82.6,29.79
08/22/18,16:30:00,979,0,79.1,27.83
08/22/18,17:00:00,979.2,0,80.4,27.55
08/22/18,17:30:00,979.3,0,80.8,27.36
08/22/18,18:00:00,979.4,0,83,26.21
08/22/18,18:30:00,979.8,0,87.2,24.77
08/22/18,19:00:00,980.2,0,89.4,24.24
08/22/18,19:30:00,980.7,3.6,90.9,23.66
08/22/18,20:00:00,980.9,0,92.9,23.62
08/22/18,20:30:00,981.6,0,94,23.59
08/22/18,21:00:00,982.1,0,94.7,23.64
08/22/18,21:30:00,982.2,0,95.3,23.76
08/22/18,22:00:00,982.5,0,95.7,23.76
08/22/18,22:30:00,982.7,1.4,96.2,23.54
08/22/18,23:00:00,982.7,0,96.6,23.47
08/22/18,23:30:00,982.6,0,96.9,23.4
08/23/18,00:00:00,982.6,0,97.1,23.3
08/23/18,00:30:00,982.4,0,97.1,23.18
08/23/18,01:00:00,982.1,0,97.2,23.09
08/23/18,01:30:00,982,0,97.3,23.04
08/23/18,02:00:00,981.7,0.2,97.4,22.9
08/23/18,02:30:00,981.4,0,97.5,22.85
08/23/18,03:00:00,981.3,0,97.7,22.78
08/23/18,03:30:00,981.4,0.2,97.8,22.75
08/23/18,04:00:00,981.4,0,97.9,22.63
08/23/18,04:30:00,981.4,0.2,97.7,22.73
08/23/18,05:00:00,981.6,0,97.7,22.7
08/23/18,05:30:00,981.7,0,98,22.56
08/23/18,06:00:00,981.7,0,98.1,22.51
08/23/18,06:30:00,981.7,0,98.3,22.51
08/23/18,07:00:00,981.8,0,98.4,22.7
08/23/18,07:30:00,982.1,0,98.2,22.97
08/23/18,08:00:00,982.7,0,97.9,23.54
08/23/18,08:30:00,983.3,0,97.2,23.76
08/23/18,09:00:00,983.6,0,96.2,23.86
08/23/18,09:30:00,983.8,0,95.1,24.41
08/23/18,10:00:00,983.6,0,92.5,25.21
08/23/18,10:30:00,983.4,0,90.8,25.43
08/23/18,11:00:00,983.2,0,89.5,25.74
08/23/18,11:30:00,982.8,0,86.6,26.7
08/23/18,12:00:00,982.6,1.6,88.2,24.44
08/23/18,12:30:00,982,0,91.3,27.09
08/23/18,13:00:00,981.4,0,86.2,25.79
08/23/18,13:30:00,980.7,0,87.5,28.62
08/23/18,14:00:00,980,0,80.4,29.24
08/23/18,14:30:00,979.5,0,75.6,28.84
08/23/18,15:00:00,979.2,0,75.6,30.24
08/23/18,15:30:00,978.9,0,74.7,30.42
08/23/18,16:00:00,978.6,0,75.7,28.62
08/23/18,16:30:00,978.6,0,76.4,28.57
08/23/18,17:00:00,978.7,0,75.8,28.02
08/23/18,17:30:00,978.9,0,78.2,27.53
08/23/18,18:00:00,979.2,0,82,26.33
08/23/18,18:30:00,979.2,0,87.9,25.45
08/23/18,19:00:00,979.5,0,90.6,25.04
08/23/18,19:30:00,980,0,91.6,24.65
08/23/18,20:00:00,980.6,0,92.7,24.29
08/23/18,20:30:00,981.2,0,93.5,24.03
08/23/18,21:00:00,981.5,0,94.2,23.81
08/23/18,21:30:00,981.8,0,94.9,23.69
08/23/18,22:00:00,982,0,95.3,23.54
08/23/18,22:30:00,982.4,0,95.7,23.54
08/23/18,23:00:00,982.4,0,95.7,23.47
08/23/18,23:30:00,982.3,0,95.6,23.33
08/24/18,00:00:00,982.5,0,95.2,23.26
08/24/18,00:30:00,982.1,0,94.7,23.21
08/24/18,01:00:00,981.9,0,94.8,23.04
08/24/18,01:30:00,981.4,0,95.1,23.06
08/24/18,02:00:00,981.4,0,94.9,23.04
08/24/18,02:30:00,981.5,0,94.5,22.94
08/24/18,03:00:00,981.2,0,94.3,22.8
08/24/18,03:30:00,981.4,0,94.4,22.8
08/24/18,04:00:00,981.1,0,94.7,22.66
08/24/18,04:30:00,981.2,0.2,95.1,22.44
08/24/18,05:00:00,981.4,0,95.7,22.35
08/24/18,05:30:00,981.3,0,96.4,22.18
08/24/18,06:00:00,981.3,0,96.9,22.3
08/24/18,06:30:00,981.2,0,97.1,22.32
08/24/18,07:00:00,981.3,0,97.3,22.49
08/24/18,07:30:00,981.8,0,97.1,22.92
08/24/18,08:00:00,982.2,0,96.9,23.04
08/24/18,08:30:00,982.4,0,96.4,23.45
08/24/18,09:00:00,982.9,0,95.7,23.79
08/24/18,09:30:00,983.1,0,94.9,23.79
08/24/18,10:00:00,983.1,0,94.2,24.27
08/24/18,10:30:00,983.1,0,92.9,25.02
08/24/18,11:00:00,983.2,0,91,25.31
08/24/18,11:30:00,983,0,90.4,25.45
08/24/18,12:00:00,982.6,0,90.2,24.99
08/24/18,12:30:00,982,0,89.2,27.19
08/24/18,13:00:00,981.3,0,85,26.67
08/24/18,13:30:00,980.7,0,82.5,27.58
08/24/18,14:00:00,980.1,0,80.8,28.49
08/24/18,14:30:00,979.6,0,78.5,28.77
08/24/18,15:00:00,978.9,0,77,29.11
08/24/18,15:30:00,978.4,0,76.1,29.11
08/24/18,16:00:00,978,0,75.2,28.57
08/24/18,16:30:00,977.9,0,76.5,28.37
08/24/18,17:00:00,977.9,0,78,29.49
08/24/18,17:30:00,977.8,0,77.3,27.38
08/24/18,18:00:00,978.3,0,81.9,26.79
08/24/18,18:30:00,978.2,0,84.3,26.21
08/24/18,19:00:00,978.8,14.8,87.8,22.92
08/24/18,19:30:00,980.3,38.6,93.4,22.42
08/24/18,20:00:00,980.7,25.8,96.4,22.2
08/24/18,20:30:00,980.5,4,97.7,22.25
08/24/18,21:00:00,980.9,1.8,98.3,22.25
08/24/18,21:30:00,981.5,2.8,98.6,22.11
08/24/18,22:00:00,981.6,3,98.8,22.01
08/24/18,22:30:00,981.6,2.8,98.9,22.11
08/24/18,23:00:00,981.8,1.8,99,22.15
08/24/18,23:30:00,981.7,0.6,99,22.08
08/25/18,00:00:00,981.5,0,99.1,22.11
08/25/18,00:30:00,981.2,0,99.2,22.08
08/25/18,01:00:00,980.9,0,99.3,22.03
08/25/18,01:30:00,980.3,0,99.3,21.91
08/25/18,02:00:00,979.9,0,99.4,21.94
08/25/18,02:30:00,979.8,0,99.5,21.89
08/25/18,03:00:00,979.4,0,99.4,21.91
08/25/18,03:30:00,979.3,0,99.5,22.01
08/25/18,04:00:00,979.2,0,99.4,22.03
08/25/18,04:30:00,979.3,0,99.4,22.11
08/25/18,05:00:00,979.7,0,99.3,22.15
08/25/18,05:30:00,980.2,0,99.3,22.15
08/25/18,06:00:00,980.7,0,99.3,22.2
08/25/18,06:30:00,980.9,0,99.2,22.2
08/25/18,07:00:00,981.1,0,99.2,22.27
08/25/18,07:30:00,981.5,0,99.1,22.58
08/25/18,08:00:00,981.8,0,98.8,23.54
08/25/18,08:30:00,981.8,0,98.1,23.93
08/25/18,09:00:00,982.1,0,97.2,23.83
08/25/18,09:30:00,982.1,0,94.8,24.48
08/25/18,10:00:00,981.8,0,91.3,24.7
08/25/18,10:30:00,981.7,0,90.8,25.21
08/25/18,11:00:00,981.5,0,90.1,24.68
08/25/18,11:30:00,981.3,0,90,24.97
08/25/18,12:00:00,981.1,0,89.3,26.01
08/25/18,12:30:00,980.4,0,88.5,26.13
08/25/18,13:00:00,979.8,0,86.5,25.6
08/25/18,13:30:00,979.3,1.4,90.7,25.09
08/25/18,14:00:00,978.6,0,90.2,26.3
08/25/18,14:30:00,978.1,0,87.8,27.95
08/25/18,15:00:00,977.7,0,83.2,27.33
08/25/18,15:30:00,977.7,0,81.3,26.87
08/25/18,16:00:00,977.9,0,83.3,24.46
08/25/18,16:30:00,977.8,0,90.8,24.65
08/25/18,17:00:00,977.9,0,90.9,23.98
08/25/18,17:30:00,978.3,0,90,23.95
08/25/18,18:00:00,978.6,0,89.7,23.79
08/25/18,18:30:00,978.7,0,90.2,23.4
08/25/18,19:00:00,979.1,0,91.3,23.21
08/25/18,19:30:00,979.4,0,92,23.18
08/25/18,20:00:00,979.7,0,92.4,23.11
08/25/18,20:30:00,980.4,0,92.9,22.51
08/25/18,21:00:00,980.9,0,94.4,22.39
08/25/18,21:30:00,981.4,0,95.4,22.35
08/25/18,22:00:00,981.8,0.2,96,22.3
08/25/18,22:30:00,982.1,0,96.5,22.3
08/25/18,23:00:00,982.2,0,97,22.15
08/25/18,23:30:00,982.2,0,97.2,22.18
08/26/18,00:00:00,982.1,0,97.4,22.15
08/26/18,00:30:00,981.6,0,97.5,22.11
08/26/18,01:00:00,981.3,0,97.6,22.08
08/26/18,01:30:00,981.1,0,97.7,22.08
08/26/18,02:00:00,980.9,0,97.7,22.15
08/26/18,02:30:00,980.9,0,97.5,22.2
