360,980.75,35.95,25.415
361,980.3,40.7,24.245
362,979.9,43.85,23.555
363,979.7,46.85,22.54
364,979.6,48.1,22.11
365,980.1,53.85,21.775
366,980.7,82.45,20.985
367,981.2,91.65,20.795
368,982.05,95.45,21.615
369,982.7,94,25.435
370,982.8,52.75,30.4
371,982.25,39.25,32.42
372,981.1,38.25,32.895
373,979.7,32.4,34.545
374,978.2,24.85,35.61
375,977.2,17.7,36.81
376,976.75,15.4,36.185
377,976.75,16.6,34.81
378,977.1,20.25,31.825
379,977.9,23.35,29.475
380,978.95,23.8,28.26
381,979.8,25.55,28.11
382,980.15,29.05,28.62
383,980.45,42.4,28.43
384,980.45,48.45,25.48
385,980.6,51.75,24.485
386,980.35,68.35,24.895
387,980.15,85.25,24.765
388,979.95,88.95,24.29
389,980.7,90.7,23.63
390,981,90.4,22.025
391,981.5,87.8,23.22
392,982.2,86.75,25.54
393,982.55,83.75,28.15
394,982.4,73.85,30.13
395,981.8,60.05,32.315
396,980.7,47.8,34.03
397,979.3,41.9,34.6
398,977.8,36.45,35.84
399,976.65,33.65,36.525
400,976.3,32.7,35.37
401,976.35,33.05,34.915
402,976.85,37.1,32.23
403,977.75,42.55,30.76
404,978.6,43.3,30.13
405,979.85,47.95,28.945
406,980.45,53.4,27.565
407,980.4,54.4,27.175
408,979.95,55.8,27.275
409,979.6,61.1,26.24
410,979.35,78.85,25.735
411,978.95,85.85,25.115
412,978.85,88.95,24.64
413,979.2,91.4,24.46
414,979.65,93.05,24.45
415,980.3,94.05,24.97
416,981.35,93.3,25.915
417,981.65,86.85,27.825
418,981.45,77.35,29.215
419,980.9,71.25,30.525
420,979.8,61.25,32.725
421,978.5,53.85,33.995
422,977,46.8,35.01
423,975.8,45.8,34.655
424,975,44.55,34.84
425,974.95,45.85,33.94
426,975.85,51.95,32.475
427,976.8,58.15,30.635
428,977.75,62,29.79
429,978.85,65.7,29.39
430,979.25,69.95,28.555
431,979.1,74.15,27.41
432,978.8,76.65,26.73
433,978.4,80.35,25.695
434,978,82.45,25.175
435,977.75,84.7,24.63
436,977.85,85.7,24.605
437,977.7,86.15,24.33
438,978.05,87.3,24.315
439,978.75,88.75,24.29
440,979.5,86,26.245
441,980.2,79.7,27.965
442,979.85,70.5,30.445
443,979.05,63.55,31.665
444,977.8,57.4,32.92
445,976.5,51.95,34.255
446,975.35,44.15,35.265
447,974.4,43.2,35.38
448,973.7,44.25,34.545
449,973.7,44,34.11
450,974.35,46.9,32.435
451,975.05,57.2,30.21
452,976.55,53.85,29.79
453,977.4,57.7,28.555
454,977.9,63.7,27.91
455,978.25,68.75,27.41
456,978.75,71.55,26.015
457,978.25,75.05,25.585
458,977.6,73,25.31
459,977.15,72.95,24.955
460,977.05,76.2,24.195
461,977.1,78.8,23.725
462,978,80.95,23.495
463,978.7,82.15,23.555
464,979.65,81.85,24.36
465,980.4,76.35,26.085
466,981.05,68.85,27.47
467,980.7,59.9,29.91
468,979.5,53.9,31.51
469,978.4,51.35,32.37
