492,985.4,66
493,985.25,61.75
494,985.05,60.2
495,984.7,59.4
496,984.4,60.85
497,984.05,62.15
498,983.05,67.95
499,981.95,74.4
500,981.2,76.85
501,980.45,77.3
502,980.15,78.15
503,980,80.55
504,980.6,83.25
505,981.75,86
506,982.3,87.4
507,982.65,87.7
508,984,88.75
509,985.45,88.3
510,984.15,88.5
511,984.75,91.4
512,983.85,90.15
513,982.8,87.55
514,983.25,82.3
515,983.65,79.6
516,984.2,76.6
517,984.75,72.1
518,985.45,67.15
519,985.35,63.15
520,985,61.25
521,984.65,63
522,983.7,67.95
523,982.65,72.5
524,981.7,76.55
525,980.95,79.15
526,980.35,79.9
527,980.65,81.7
528,981.35,85.8
529,983.25,89.65
530,982.6,91.75
531,983.95,93.15
532,984.85,92.45
533,984.35,93.35
534,983.95,93.15
535,983.8,91.5
536,983.4,88.25
537,983.35,84.5
538,983.45,79.55
539,983.9,73.5
540,984.35,69.35
541,984.7,66.15
542,985.35,63.45
543,986.1,61.25
544,985.9,61.25
545,985.35,70.25
546,984.6,87.85
547,983.55,87.3
548,982.5,90.8
549,981.55,94
550,980.8,94.95
551,980.7,95.55
552,981.9,95.75
553,982.95,96.4
554,984,96.8
555,984.35,97.05
556,984.5,97.15
557,985.1,97.95
558,985.1,98.45
559,984.5,98.25
560,983.65,96.15
561,983.25,84.95
562,983.25,76.4
563,983.25,72.05
564,983.65,66.95
565,984.25,64.25
566,984.9,64.75
567,986.65,62.3
568,985.95,62.35
569,985.65,63.6
570,986.55,69.4
571,986.55,79.3
572,986.75,88.35
573,986.4,87.45
574,986.25,89.15
575,986.05,89.35
576,985.7,90.3
577,985.4,94.3
578,985.05,95.2
579,984.05,95.55
580,982.95,95.55
581,982.2,96.2
582,981.45,96.5
583,981.15,95.8
584,981,89.7
585,981.6,84.1
586,982.75,78.5
587,983.3,73.5
588,983.65,68.75
589,985,67.75
590,986.45,65.15
591,985.15,62.9
592,985.75,65.5
593,984.85,74.35
594,983.8,75
595,984.25,79.9
596,984.65,81.1
597,985.2,83.3
598,985.75,84.8
599,986.45,86.75
600,986.35,88.65
601,986,88.1
602,985.65,90.6
603,984.7,92.35
604,983.65,93.95
605,982.7,95
606,981.95,96.3
607,981.35,96.15
608,981.65,86.6
609,982.35,77.1
610,984.25,74.25
611,983.6,73.15
612,984.95,67.75
613,985.85,65.4
614,985.35,65.55
615,984.95,66.6
616,984.8,65.35
617,984.4,77.45
618,984.35,93.4
619,984.45,93.8
620,984.9,94.55
621,985.35,93.15
622,985.7,94.15
623,986.35,97.15
624,987.1,97.2
625,986.9,97.45
626,986.35,98.1
627,985.6,98.25
628,984.55,98.25
629,983.5,98.4
630,982.55,98.55
631,981.8,98.5
632,981.7,97.05
633,982.9,91.65
634,983.95,87.9
635,985,83.3
636,985.35,75
637,985.5,70.95
638,986.1,67.45
639,986.1,69.2
640,985.5,70.8
641,984.65,74.2
642,984.25,80.45
643,984.25,83.65
644,984.25,85.45
645,984.65,86.55
646,985.25,87.95
647,985.9,88.9
648,987.65,89.95
649,986.95,91.45
650,986.65,93
651,987.55,93.95
652,987.55,94.65
653,987.75,95.2
654,987.4,95.8
655,987.25,94.85
656,987.05,88.9
657,986.7,81.75
658,986.4,74.65
659,986.05,70
660,985.05,67.1
661,983.95,63.55
662,983.2,61.05
663,982.45,58.1
664,982.15,58.8
665,982,60.45
666,982.6,64.75
667,983.75,70.35
668,984.3,74.5
669,984.65,78.2
670,986,79.75
671,987.45,81.65
672,986.15,83.85
673,986.75,87.85
674,985.85,89.45
675,984.8,90.45
676,985.25,91.6
677,985.65,92.8
678,986.2,93.25
679,986.75,90.95
680,987.45,87.7
681,987.35,83.7
682,987,80.5
683,986.65,76.8
684,985.7,73.55
685,984.65,69.3
686,983.7,65.9
687,982.95,62.25
688,982.35,61.15
689,982.65,62.9
690,983.35,70.05
691,985.25,77.4
692,984.6,80.85
693,985.95,82.25
694,986.85,81.55
695,986.35,87.55
696,985.95,92.25
697,985.8,93
698,985.4,92.7
699,985.35,93.4
700,985.45,94.8
701,985.9,95.2
702,986.35,93.75
703,986.7,94.25
704,987.35,90.75
705,988.1,84.15
706,987.9,78.65
707,987.35,75.65
708,986.6,74.25
709,985.55,67.5
710,984.5,64.3
711,983.55,62.25
712,982.8,61.1
713,982.7,63.4
714,983.9,69.7
715,984.95,76.35
716,986,81.5
717,986.35,82.1
718,986.5,84.65
719,987.1,87.4
