980.55,40,27.36
981.4,42.1,25.865
982.3,42.95,25.88
982.9,50.65,24.245
982.85,63.25,23.735
982.6,72.15,24.22
982.15,72.65,23.425
981.6,75.6,22.48
981.35,80.9,21.615
981.45,85.85,22.07
981.6,90.3,21.365
981.95,93.65,21.565
982.3,95.4,21.605
983.1,96.4,21.9
983.9,96.85,22.73
984.15,96.3,24.415
983.9,84.3,27.54
982.95,71.6,29.09
981.9,56.85,31.08
980.8,45.1,32.59
979.9,35.65,33.365
979.5,32.35,33.055
979.35,33.9,32.355
979.65,38.7,30.765
980.15,49.4,27.285
980.8,58.25,26.785
981.6,63.2,25.295
982.1,65.85,24.665
982.35,67.55,24.355
982.2,71.55,22.825
981.9,73.9,23.27
981.4,76.6,22.405
981.15,81.95,21.805
980.95,84.2,21.605
981.15,87.2,22.525
981.6,92.5,22.395
982.05,94.95,22.45
983,96.05,22.62
983.85,96.55,23.15
983.9,94.25,24.655
983.55,84.95,26.485
982.6,75.95,28.73
981.3,67.4,30.43
980.15,61.65,31.525
979.1,56.4,32.265
978.8,53.65,32.55
978.85,54.75,31.69
979.15,58.05,30.62
979.65,65.05,28.43
980.3,71,26.87
981.05,75.65,26.17
981.65,77.35,25.36
981.85,79.8,24.91
981.65,79.4,24.69
981.5,80.75,24.52
981.15,84.55,23.28
980.4,87.7,22.78
980.3,88.6,22.56
980.45,90.1,22.32
980.85,94,22.68
981.65,96.35,22.645
982.65,97.25,23.065
983.65,97.4,23.93
983.85,95.2,25.295
983.4,85.75,27.015
982.7,79.55,28.25
981.75,72.85,30.12
980.75,66.1,30.875
979.65,63.4,31.395
978.85,59.95,31.8
978.7,59.7,31.125
978.8,62.4,30.205
979.55,70.1,27.995
980.3,75.25,26.855
980.95,77.15,26.575
981.4,78.95,25.695
981.65,80.4,25.455
981.6,80.45,25.115
981.7,82.95,24.265
981.55,87,23.52
981.1,90.05,22.74
980.65,91.8,22.835
980.55,94.55,23.34
981.05,96.3,23.45
981.55,97.05,23.375
982.25,97.55,23.305
983.15,97.4,24.11
983.2,94.45,25.61
982.65,85.2,27.815
981.85,75.9,29.79
980.65,68.1,30.65
979.3,57.5,32.55
978.25,48.05,33.745
977.7,42.55,32.98
977.3,44.4,32.125
977.6,46.75,31.345
978.25,54.75,28.22
979.1,60.7,26.94
980.05,70.6,26.54
980.6,73.6,26.39
980.85,77.55,25.235
981,83.5,23.75
980.95,86.25,23.415
980.55,87.65,23.655
980.2,88.35,23.34
980.15,89.95,22.995
980.25,93.75,23.005
980.65,96,22.93
981.3,96.95,22.715
982.05,97.3,22.845
982.75,97.6,23.52
983,96.65,24.325
982.6,92.9,25.355
981.9,85.1,27.065
980.9,77.7,28.12
979.7,72.05,29.64
978.75,61.9,30.875
978.25,55.45,30.835
978.1,54.6,30.535
978.25,58.85,28.955
978.75,67.35,27.1
979.65,74.95,25.78
980.6,80.65,24.74
981.25,82.7,24.22
981.45,86.25,23.315
981.25,88.4,23.26
981.1,88.8,22.895
980.65,88.65,22.24
979.95,90.7,21.59
979.7,92.6,21.56
979.6,94.45,21.175
979.85,95.55,20.65
980.35,96.25,20.425
980.95,96.6,21.57
981.8,96,22.755
982.25,95.7,24.015
981.8,89.5,27.11
981.1,75.95,30.195
980.15,56,31.675
979.1,50.25,31.84
978.05,54,32.515
977.3,46.5,33.185
977.15,40.35,33.185
977.5,54.8,30.12
978,63.95,27.85
978.7,70.15,26
979.45,73.65,25.175
979.95,76.8,24.23
980.35,78.25,23.835
980.3,81.65,23.185
980.1,84.6,23.03
979.9,86.35,22.345
979.35,87.85,21.93
979.3,89.8,21.105
979.6,91.25,20.72
979.8,92.45,20.53
980.15,93.55,20.2
980.95,94.75,20.675
981.6,91.95,23.995
981.55,61.6,25.76
981.25,45.35,27.505
980.6,38.2,29.64
979.55,35.7,30.84
978.45,33.35,32.07
977.65,30.45,32.61
977.2,30.2,31.895
977.1,29.9,31.575
977.25,32.55,29.755
977.85,45.75,26.05
978.35,52.45,25.38
979.2,54.45,24.11
979.9,54.6,23.68
