606,983.05,96.6
607,983.55,96.3
608,984.1,91.25
609,984.3,86.8
610,984.5,86.35
611,984.15,85.05
612,983.6,81.9
613,983.05,76.35
614,982.75,75.9
615,981.9,74.8
616,980.8,71.05
617,980.65,72.2
618,980.85,77.6
619,981.25,83.55
620,981.95,87.1
621,982.65,88.7
622,983.1,90.55
623,983.1,93.1
624,982.55,94.95
625,982.25,94.15
626,981.95,93.5
627,982.1,93.7
628,982.35,93.95
629,983,94.7
630,983.8,95.95
631,984.15,95.75
632,984.55,93.1
633,984.7,86.6
634,984.15,80.1
635,983.2,73.3
636,982.65,70.35
637,981.6,68.05
638,980.3,64.95
639,979.45,65.05
640,979,71.05
641,979,81.45
642,979.35,80.65
643,979.8,83.15
644,980.25,86.35
645,981.05,87.5
646,981.95,89.2
647,982.3,94.8
648,982.1,95.85
649,981.9,96.55
650,981.8,97.1
651,981.8,97.4
652,981.75,97.6
653,982.2,97.55
654,982.35,97.35
655,982.6,96.5
656,983.15,94
657,983.55,92.1
658,983.5,89.75
659,983.1,86.2
660,982.4,78.75
661,981.5,74.8
662,980.3,75.45
663,979.2,75.3
664,978.8,72.7
665,979.2,76.75
666,979.6,83.4
667,980.55,86
668,981.55,88.5
669,982.25,93.8
670,983.05,95.7
671,983.65,97.05
672,983.1,97.65
673,982.35,98.1
674,981.65,98.5
675,981.3,98.6
676,981.45,98.6
677,982.15,98.6
678,982.8,98.7
679,983.5,98.6
680,983.95,97.7
681,983.9,92.7
682,983.7,86.6
683,983.4,83.15
684,982.55,79.5
685,981.45,76
686,980.7,77.35
687,979.95,92.7
688,980.05,93.25
689,979.95,92.9
690,980.35,93.3
691,981.2,95.3
692,982.15,96.6
693,982.85,97.25
694,983.5,97.35
695,983.4,97.95
696,983.45,98.15
697,983.25,98.2
698,982.8,98.1
699,982.6,98.15
700,982.65,98.25
701,983.15,98.5
702,983.95,98.7
703,984.55,98.25
704,984.8,94.75
705,984.9,88.1
706,984.7,83.5
707,984.35,79.4
708,983.85,75.6
709,982.95,71.15
710,982.2,68.75
711,981.25,65.05
712,980.55,66.35
713,980.4,67.6
714,980.5,71.85
715,981.05,79.9
716,981.8,84.65
717,982.3,87.1
718,982.65,88.3
719,982.85,88.3
